BeetleFly,dd_dtw_0.4,LinearSVC,0.85
BeetleFly,dd_dtw_0.6,LinearSVC,0.825
BeetleFly,dd_dtw_0.8,LinearSVC,0.825
BeetleFly,dd_fdtw_0.4,LinearSVC,0.675
BeetleFly,dd_fdtw_0.6,LinearSVC,0.725
BeetleFly,dd_fdtw_0.8,LinearSVC,0.825
BeetleFly,dd_itakura_0.4,LinearSVC,0.8
BeetleFly,dd_itakura_0.6,LinearSVC,0.825
BeetleFly,dd_itakura_0.8,LinearSVC,0.825
BeetleFly,dd_sakoe_chiba_0.4,LinearSVC,0.825
BeetleFly,dd_sakoe_chiba_0.6,LinearSVC,0.85
BeetleFly,dd_sakoe_chiba_0.8,LinearSVC,0.875
BeetleFly,dd_dtw_0.4,KNeighborsClassifier,0.875
BeetleFly,dd_dtw_0.6,KNeighborsClassifier,0.875
BeetleFly,dd_dtw_0.8,KNeighborsClassifier,0.875
BeetleFly,dd_fdtw_0.4,KNeighborsClassifier,0.8
BeetleFly,dd_fdtw_0.6,KNeighborsClassifier,0.825
BeetleFly,dd_fdtw_0.8,KNeighborsClassifier,0.825
BeetleFly,dd_itakura_0.4,KNeighborsClassifier,0.875
BeetleFly,dd_itakura_0.6,KNeighborsClassifier,0.875
BeetleFly,dd_itakura_0.8,KNeighborsClassifier,0.875
BeetleFly,dd_sakoe_chiba_0.4,KNeighborsClassifier,0.9
BeetleFly,dd_sakoe_chiba_0.6,KNeighborsClassifier,0.9
BeetleFly,dd_sakoe_chiba_0.8,KNeighborsClassifier,0.9
BirdChicken,dd_dtw_0.4,LinearSVC,0.925
BirdChicken,dd_dtw_0.6,LinearSVC,0.925
BirdChicken,dd_dtw_0.8,LinearSVC,0.925
BirdChicken,dd_fdtw_0.4,LinearSVC,0.85
BirdChicken,dd_fdtw_0.6,LinearSVC,0.875
BirdChicken,dd_fdtw_0.8,LinearSVC,0.9
BirdChicken,dd_itakura_0.4,LinearSVC,0.9
BirdChicken,dd_itakura_0.6,LinearSVC,0.925
BirdChicken,dd_itakura_0.8,LinearSVC,0.925
BirdChicken,dd_sakoe_chiba_0.4,LinearSVC,0.95
BirdChicken,dd_sakoe_chiba_0.6,LinearSVC,0.95
BirdChicken,dd_sakoe_chiba_0.8,LinearSVC,0.95
BirdChicken,dd_dtw_0.4,KNeighborsClassifier,0.925
BirdChicken,dd_dtw_0.6,KNeighborsClassifier,0.925
BirdChicken,dd_dtw_0.8,KNeighborsClassifier,0.95
BirdChicken,dd_fdtw_0.4,KNeighborsClassifier,0.975
BirdChicken,dd_fdtw_0.6,KNeighborsClassifier,0.975
BirdChicken,dd_fdtw_0.8,KNeighborsClassifier,0.975
BirdChicken,dd_itakura_0.4,KNeighborsClassifier,0.925
BirdChicken,dd_itakura_0.6,KNeighborsClassifier,0.925
BirdChicken,dd_itakura_0.8,KNeighborsClassifier,0.95
BirdChicken,dd_sakoe_chiba_0.4,KNeighborsClassifier,0.95
BirdChicken,dd_sakoe_chiba_0.6,KNeighborsClassifier,0.95
BirdChicken,dd_sakoe_chiba_0.8,KNeighborsClassifier,0.975
Coffee,dd_dtw_0.4,LinearSVC,1
Coffee,dd_dtw_0.6,LinearSVC,1
Coffee,dd_dtw_0.8,LinearSVC,1
Coffee,dd_fdtw_0.4,LinearSVC,1
Coffee,dd_fdtw_0.6,LinearSVC,1
Coffee,dd_fdtw_0.8,LinearSVC,1
Coffee,dd_itakura_0.4,LinearSVC,1
Coffee,dd_itakura_0.6,LinearSVC,1
Coffee,dd_itakura_0.8,LinearSVC,1
Coffee,dd_sakoe_chiba_0.4,LinearSVC,1
Coffee,dd_sakoe_chiba_0.6,LinearSVC,1
Coffee,dd_sakoe_chiba_0.8,LinearSVC,1
Coffee,dd_dtw_0.4,KNeighborsClassifier,1
Coffee,dd_dtw_0.6,KNeighborsClassifier,1
Coffee,dd_dtw_0.8,KNeighborsClassifier,0.98182
Coffee,dd_fdtw_0.4,KNeighborsClassifier,1
Coffee,dd_fdtw_0.6,KNeighborsClassifier,1
Coffee,dd_fdtw_0.8,KNeighborsClassifier,1
Coffee,dd_itakura_0.4,KNeighborsClassifier,1
Coffee,dd_itakura_0.6,KNeighborsClassifier,1
Coffee,dd_itakura_0.8,KNeighborsClassifier,0.98182
Coffee,dd_sakoe_chiba_0.4,KNeighborsClassifier,1
Coffee,dd_sakoe_chiba_0.6,KNeighborsClassifier,1
Coffee,dd_sakoe_chiba_0.8,KNeighborsClassifier,0.98182
Beef,dd_dtw_0.4,LinearSVC,0.66667
Beef,dd_dtw_0.6,LinearSVC,0.66667
Beef,dd_dtw_0.8,LinearSVC,0.71667
Beef,dd_fdtw_0.4,LinearSVC,0.61667
Beef,dd_fdtw_0.6,LinearSVC,0.58333
Beef,dd_fdtw_0.8,LinearSVC,0.73333
Beef,dd_itakura_0.4,LinearSVC,0.51667
Beef,dd_itakura_0.6,LinearSVC,0.65
Beef,dd_itakura_0.8,LinearSVC,0.71667
Beef,dd_sakoe_chiba_0.4,LinearSVC,0.6
Beef,dd_sakoe_chiba_0.6,LinearSVC,0.7
Beef,dd_sakoe_chiba_0.8,LinearSVC,0.66667
Beef,dd_dtw_0.4,KNeighborsClassifier,0.58333
Beef,dd_dtw_0.6,KNeighborsClassifier,0.63333
Beef,dd_dtw_0.8,KNeighborsClassifier,0.65
Beef,dd_fdtw_0.4,KNeighborsClassifier,0.55
Beef,dd_fdtw_0.6,KNeighborsClassifier,0.61667
Beef,dd_fdtw_0.8,KNeighborsClassifier,0.71667
Beef,dd_itakura_0.4,KNeighborsClassifier,0.58333
Beef,dd_itakura_0.6,KNeighborsClassifier,0.63333
Beef,dd_itakura_0.8,KNeighborsClassifier,0.65
Beef,dd_sakoe_chiba_0.4,KNeighborsClassifier,0.58333
Beef,dd_sakoe_chiba_0.6,KNeighborsClassifier,0.63333
Beef,dd_sakoe_chiba_0.8,KNeighborsClassifier,0.65
OliveOil,dd_dtw_0.4,LinearSVC,0.73333
OliveOil,dd_dtw_0.6,LinearSVC,0.71667
OliveOil,dd_dtw_0.8,LinearSVC,0.68333
OliveOil,dd_fdtw_0.4,LinearSVC,0.91667
OliveOil,dd_fdtw_0.6,LinearSVC,0.91667
OliveOil,dd_fdtw_0.8,LinearSVC,0.91667
OliveOil,dd_itakura_0.4,LinearSVC,0.73333
OliveOil,dd_itakura_0.6,LinearSVC,0.71667
OliveOil,dd_itakura_0.8,LinearSVC,0.68333
OliveOil,dd_sakoe_chiba_0.4,LinearSVC,0.73333
OliveOil,dd_sakoe_chiba_0.6,LinearSVC,0.71667
OliveOil,dd_sakoe_chiba_0.8,LinearSVC,0.68333
OliveOil,dd_dtw_0.4,KNeighborsClassifier,0.88333
OliveOil,dd_dtw_0.6,KNeighborsClassifier,0.88333
OliveOil,dd_dtw_0.8,KNeighborsClassifier,0.88333
OliveOil,dd_fdtw_0.4,KNeighborsClassifier,0.88333
OliveOil,dd_fdtw_0.6,KNeighborsClassifier,0.9
OliveOil,dd_fdtw_0.8,KNeighborsClassifier,0.9
OliveOil,dd_itakura_0.4,KNeighborsClassifier,0.88333
OliveOil,dd_itakura_0.6,KNeighborsClassifier,0.88333
OliveOil,dd_itakura_0.8,KNeighborsClassifier,0.88333
OliveOil,dd_sakoe_chiba_0.4,KNeighborsClassifier,0.88333
OliveOil,dd_sakoe_chiba_0.6,KNeighborsClassifier,0.88333
OliveOil,dd_sakoe_chiba_0.8,KNeighborsClassifier,0.88333
Wine,dd_dtw_0.4,LinearSVC,0.61186
Wine,dd_dtw_0.6,LinearSVC,0.5585
Wine,dd_dtw_0.8,LinearSVC,0.51344
Wine,dd_fdtw_0.4,LinearSVC,0.97273
Wine,dd_fdtw_0.6,LinearSVC,0.97273
Wine,dd_fdtw_0.8,LinearSVC,0.91028
Wine,dd_itakura_0.4,LinearSVC,0.61186
Wine,dd_itakura_0.6,LinearSVC,0.56759
Wine,dd_itakura_0.8,LinearSVC,0.51344
Wine,dd_sakoe_chiba_0.4,LinearSVC,0.61186
Wine,dd_sakoe_chiba_0.6,LinearSVC,0.5585
Wine,dd_sakoe_chiba_0.8,LinearSVC,0.51344
Wine,dd_dtw_0.4,KNeighborsClassifier,0.94664
Wine,dd_dtw_0.6,KNeighborsClassifier,0.95573
Wine,dd_dtw_0.8,KNeighborsClassifier,0.96482
Wine,dd_fdtw_0.4,KNeighborsClassifier,0.96482
Wine,dd_fdtw_0.6,KNeighborsClassifier,0.96482
Wine,dd_fdtw_0.8,KNeighborsClassifier,0.96482
Wine,dd_itakura_0.4,KNeighborsClassifier,0.94664
Wine,dd_itakura_0.6,KNeighborsClassifier,0.95573
Wine,dd_itakura_0.8,KNeighborsClassifier,0.96482
Wine,dd_sakoe_chiba_0.4,KNeighborsClassifier,0.94664
Wine,dd_sakoe_chiba_0.6,KNeighborsClassifier,0.95573
Wine,dd_sakoe_chiba_0.8,KNeighborsClassifier,0.96482
FaceFour,dd_dtw_0.4,LinearSVC,0.95534
FaceFour,dd_dtw_0.6,LinearSVC,0.95534
FaceFour,dd_dtw_0.8,LinearSVC,0.93715
FaceFour,dd_fdtw_0.4,LinearSVC,0.93755
FaceFour,dd_fdtw_0.6,LinearSVC,0.96443
FaceFour,dd_fdtw_0.8,LinearSVC,0.97352
FaceFour,dd_itakura_0.4,LinearSVC,0.95534
FaceFour,dd_itakura_0.6,LinearSVC,0.95534
FaceFour,dd_itakura_0.8,LinearSVC,0.93715
FaceFour,dd_sakoe_chiba_0.4,LinearSVC,0.95573
FaceFour,dd_sakoe_chiba_0.6,LinearSVC,0.95573
FaceFour,dd_sakoe_chiba_0.8,LinearSVC,0.94664
FaceFour,dd_dtw_0.4,KNeighborsClassifier,0.89289
FaceFour,dd_dtw_0.6,KNeighborsClassifier,0.86601
FaceFour,dd_dtw_0.8,KNeighborsClassifier,0.84822
FaceFour,dd_fdtw_0.4,KNeighborsClassifier,0.93794
FaceFour,dd_fdtw_0.6,KNeighborsClassifier,0.92885
FaceFour,dd_fdtw_0.8,KNeighborsClassifier,0.92885
FaceFour,dd_itakura_0.4,KNeighborsClassifier,0.8747
FaceFour,dd_itakura_0.6,KNeighborsClassifier,0.86601
FaceFour,dd_itakura_0.8,KNeighborsClassifier,0.84822
FaceFour,dd_sakoe_chiba_0.4,KNeighborsClassifier,0.89289
FaceFour,dd_sakoe_chiba_0.6,KNeighborsClassifier,0.8751
FaceFour,dd_sakoe_chiba_0.8,KNeighborsClassifier,0.85731
Car,dd_dtw_0.4,LinearSVC,0.725
Car,dd_dtw_0.6,LinearSVC,0.75
Car,dd_dtw_0.8,LinearSVC,0.775
Car,dd_fdtw_0.4,LinearSVC,0.7
Car,dd_fdtw_0.6,LinearSVC,0.8
Car,dd_fdtw_0.8,LinearSVC,0.875
Car,dd_itakura_0.4,LinearSVC,0.73333
Car,dd_itakura_0.6,LinearSVC,0.725
Car,dd_itakura_0.8,LinearSVC,0.75833
Car,dd_sakoe_chiba_0.4,LinearSVC,0.68333
Car,dd_sakoe_chiba_0.6,LinearSVC,0.71667
Car,dd_sakoe_chiba_0.8,LinearSVC,0.775
Car,dd_dtw_0.4,KNeighborsClassifier,0.70833
Car,dd_dtw_0.6,KNeighborsClassifier,0.73333
Car,dd_dtw_0.8,KNeighborsClassifier,0.73333
Car,dd_fdtw_0.4,KNeighborsClassifier,0.75833
Car,dd_fdtw_0.6,KNeighborsClassifier,0.825
Car,dd_fdtw_0.8,KNeighborsClassifier,0.85
Car,dd_itakura_0.4,KNeighborsClassifier,0.7
Car,dd_itakura_0.6,KNeighborsClassifier,0.725
Car,dd_itakura_0.8,KNeighborsClassifier,0.74167
Car,dd_sakoe_chiba_0.4,KNeighborsClassifier,0.725
Car,dd_sakoe_chiba_0.6,KNeighborsClassifier,0.74167
Car,dd_sakoe_chiba_0.8,KNeighborsClassifier,0.74167
Meat,dd_dtw_0.4,LinearSVC,0.96667
Meat,dd_dtw_0.6,LinearSVC,0.96667
Meat,dd_dtw_0.8,LinearSVC,0.925
Meat,dd_fdtw_0.4,LinearSVC,0.975
Meat,dd_fdtw_0.6,LinearSVC,0.98333
Meat,dd_fdtw_0.8,LinearSVC,0.98333
Meat,dd_itakura_0.4,LinearSVC,0.96667
Meat,dd_itakura_0.6,LinearSVC,0.96667
Meat,dd_itakura_0.8,LinearSVC,0.925
Meat,dd_sakoe_chiba_0.4,LinearSVC,0.96667
Meat,dd_sakoe_chiba_0.6,LinearSVC,0.96667
Meat,dd_sakoe_chiba_0.8,LinearSVC,0.925
Meat,dd_dtw_0.4,KNeighborsClassifier,0.95833
Meat,dd_dtw_0.6,KNeighborsClassifier,0.95
Meat,dd_dtw_0.8,KNeighborsClassifier,0.93333
Meat,dd_fdtw_0.4,KNeighborsClassifier,0.96667
Meat,dd_fdtw_0.6,KNeighborsClassifier,0.96667
Meat,dd_fdtw_0.8,KNeighborsClassifier,0.96667
Meat,dd_itakura_0.4,KNeighborsClassifier,0.95833
Meat,dd_itakura_0.6,KNeighborsClassifier,0.95
Meat,dd_itakura_0.8,KNeighborsClassifier,0.93333
Meat,dd_sakoe_chiba_0.4,KNeighborsClassifier,0.95833
Meat,dd_sakoe_chiba_0.6,KNeighborsClassifier,0.95
Meat,dd_sakoe_chiba_0.8,KNeighborsClassifier,0.93333
Lightning2,dd_dtw_0.4,LinearSVC,0.778
Lightning2,dd_dtw_0.6,LinearSVC,0.74567
Lightning2,dd_dtw_0.8,LinearSVC,0.71967
Lightning2,dd_fdtw_0.4,LinearSVC,0.70233
Lightning2,dd_fdtw_0.6,LinearSVC,0.70233
Lightning2,dd_fdtw_0.8,LinearSVC,0.70267
Lightning2,dd_itakura_0.4,LinearSVC,0.76967
Lightning2,dd_itakura_0.6,LinearSVC,0.778
Lightning2,dd_itakura_0.8,LinearSVC,0.74467
Lightning2,dd_sakoe_chiba_0.4,LinearSVC,0.73567
Lightning2,dd_sakoe_chiba_0.6,LinearSVC,0.68567
Lightning2,dd_sakoe_chiba_0.8,LinearSVC,0.752
Lightning2,dd_dtw_0.4,KNeighborsClassifier,0.88367
Lightning2,dd_dtw_0.6,KNeighborsClassifier,0.851
Lightning2,dd_dtw_0.8,KNeighborsClassifier,0.80967
Lightning2,dd_fdtw_0.4,KNeighborsClassifier,0.868
Lightning2,dd_fdtw_0.6,KNeighborsClassifier,0.85133
Lightning2,dd_fdtw_0.8,KNeighborsClassifier,0.80133
Lightning2,dd_itakura_0.4,KNeighborsClassifier,0.88367
Lightning2,dd_itakura_0.6,KNeighborsClassifier,0.851
Lightning2,dd_itakura_0.8,KNeighborsClassifier,0.80967
Lightning2,dd_sakoe_chiba_0.4,KNeighborsClassifier,0.86833
Lightning2,dd_sakoe_chiba_0.6,KNeighborsClassifier,0.85167
Lightning2,dd_sakoe_chiba_0.8,KNeighborsClassifier,0.81833
Herring,dd_dtw_0.4,LinearSVC,0.60892
Herring,dd_dtw_0.6,LinearSVC,0.62431
Herring,dd_dtw_0.8,LinearSVC,0.61692
Herring,dd_fdtw_0.4,LinearSVC,0.60123
Herring,dd_fdtw_0.6,LinearSVC,0.66338
Herring,dd_fdtw_0.8,LinearSVC,0.67846
Herring,dd_itakura_0.4,LinearSVC,0.63262
Herring,dd_itakura_0.6,LinearSVC,0.62462
Herring,dd_itakura_0.8,LinearSVC,0.63231
Herring,dd_sakoe_chiba_0.4,LinearSVC,0.60954
Herring,dd_sakoe_chiba_0.6,LinearSVC,0.61662
Herring,dd_sakoe_chiba_0.8,LinearSVC,0.61723
Herring,dd_dtw_0.4,KNeighborsClassifier,0.60154
Herring,dd_dtw_0.6,KNeighborsClassifier,0.57785
Herring,dd_dtw_0.8,KNeighborsClassifier,0.52431
Herring,dd_fdtw_0.4,KNeighborsClassifier,0.58615
Herring,dd_fdtw_0.6,KNeighborsClassifier,0.56277
Herring,dd_fdtw_0.8,KNeighborsClassifier,0.57938
Herring,dd_itakura_0.4,KNeighborsClassifier,0.59385
Herring,dd_itakura_0.6,KNeighborsClassifier,0.57785
Herring,dd_itakura_0.8,KNeighborsClassifier,0.532
Herring,dd_sakoe_chiba_0.4,KNeighborsClassifier,0.60154
Herring,dd_sakoe_chiba_0.6,KNeighborsClassifier,0.57785
Herring,dd_sakoe_chiba_0.8,KNeighborsClassifier,0.52431
Lightning7,dd_dtw_0.4,LinearSVC,0.80369
Lightning7,dd_dtw_0.6,LinearSVC,0.78227
Lightning7,dd_dtw_0.8,LinearSVC,0.7399
Lightning7,dd_fdtw_0.4,LinearSVC,0.78916
Lightning7,dd_fdtw_0.6,LinearSVC,0.8101
Lightning7,dd_fdtw_0.8,LinearSVC,0.8032
Lightning7,dd_itakura_0.4,LinearSVC,0.82414
Lightning7,dd_itakura_0.6,LinearSVC,0.83153
Lightning7,dd_itakura_0.8,LinearSVC,0.76108
Lightning7,dd_sakoe_chiba_0.4,LinearSVC,0.79655
Lightning7,dd_sakoe_chiba_0.6,LinearSVC,0.77586
Lightning7,dd_sakoe_chiba_0.8,LinearSVC,0.74778
Lightning7,dd_dtw_0.4,KNeighborsClassifier,0.7064
Lightning7,dd_dtw_0.6,KNeighborsClassifier,0.67143
Lightning7,dd_dtw_0.8,KNeighborsClassifier,0.60197
Lightning7,dd_fdtw_0.4,KNeighborsClassifier,0.74064
Lightning7,dd_fdtw_0.6,KNeighborsClassifier,0.75468
Lightning7,dd_fdtw_0.8,KNeighborsClassifier,0.7335
Lightning7,dd_itakura_0.4,KNeighborsClassifier,0.7064
Lightning7,dd_itakura_0.6,KNeighborsClassifier,0.67143
Lightning7,dd_itakura_0.8,KNeighborsClassifier,0.60172
Lightning7,dd_sakoe_chiba_0.4,KNeighborsClassifier,0.80369
Lightning7,dd_sakoe_chiba_0.6,KNeighborsClassifier,0.79631
Lightning7,dd_sakoe_chiba_0.8,KNeighborsClassifier,0.71995
ToeSegmentation2,dd_dtw_0.4,LinearSVC,0.86756
ToeSegmentation2,dd_dtw_0.6,LinearSVC,0.8795
ToeSegmentation2,dd_dtw_0.8,LinearSVC,0.89715
ToeSegmentation2,dd_fdtw_0.4,LinearSVC,0.87932
ToeSegmentation2,dd_fdtw_0.6,LinearSVC,0.87932
ToeSegmentation2,dd_fdtw_0.8,LinearSVC,0.89109
ToeSegmentation2,dd_itakura_0.4,LinearSVC,0.8615
ToeSegmentation2,dd_itakura_0.6,LinearSVC,0.8795
ToeSegmentation2,dd_itakura_0.8,LinearSVC,0.89715
ToeSegmentation2,dd_sakoe_chiba_0.4,LinearSVC,0.86185
ToeSegmentation2,dd_sakoe_chiba_0.6,LinearSVC,0.86756
ToeSegmentation2,dd_sakoe_chiba_0.8,LinearSVC,0.87344
ToeSegmentation2,dd_dtw_0.4,KNeighborsClassifier,0.83102
ToeSegmentation2,dd_dtw_0.6,KNeighborsClassifier,0.85508
ToeSegmentation2,dd_dtw_0.8,KNeighborsClassifier,0.87308
ToeSegmentation2,dd_fdtw_0.4,KNeighborsClassifier,0.89733
ToeSegmentation2,dd_fdtw_0.6,KNeighborsClassifier,0.88538
ToeSegmentation2,dd_fdtw_0.8,KNeighborsClassifier,0.88538
ToeSegmentation2,dd_itakura_0.4,KNeighborsClassifier,0.84296
ToeSegmentation2,dd_itakura_0.6,KNeighborsClassifier,0.8672
ToeSegmentation2,dd_itakura_0.8,KNeighborsClassifier,0.87308
ToeSegmentation2,dd_sakoe_chiba_0.4,KNeighborsClassifier,0.89127
ToeSegmentation2,dd_sakoe_chiba_0.6,KNeighborsClassifier,0.89715
ToeSegmentation2,dd_sakoe_chiba_0.8,KNeighborsClassifier,0.90909
UMD,dd_dtw_0.4,LinearSVC,0.99444
UMD,dd_dtw_0.6,LinearSVC,0.99444
UMD,dd_dtw_0.8,LinearSVC,0.99444
UMD,dd_fdtw_0.4,LinearSVC,0.96667
UMD,dd_fdtw_0.6,LinearSVC,0.97222
UMD,dd_fdtw_0.8,LinearSVC,0.98889
UMD,dd_itakura_0.4,LinearSVC,0.99444
UMD,dd_itakura_0.6,LinearSVC,0.99444
UMD,dd_itakura_0.8,LinearSVC,0.99444
UMD,dd_sakoe_chiba_0.4,LinearSVC,0.95
UMD,dd_sakoe_chiba_0.6,LinearSVC,0.97222
UMD,dd_sakoe_chiba_0.8,LinearSVC,0.99444
UMD,dd_dtw_0.4,KNeighborsClassifier,0.97222
UMD,dd_dtw_0.6,KNeighborsClassifier,0.97222
UMD,dd_dtw_0.8,KNeighborsClassifier,0.96667
UMD,dd_fdtw_0.4,KNeighborsClassifier,0.98889
UMD,dd_fdtw_0.6,KNeighborsClassifier,0.98889
UMD,dd_fdtw_0.8,KNeighborsClassifier,0.98889
UMD,dd_itakura_0.4,KNeighborsClassifier,0.97222
UMD,dd_itakura_0.6,KNeighborsClassifier,0.97222
UMD,dd_itakura_0.8,KNeighborsClassifier,0.96667
UMD,dd_sakoe_chiba_0.4,KNeighborsClassifier,0.98889
UMD,dd_sakoe_chiba_0.6,KNeighborsClassifier,0.99444
UMD,dd_sakoe_chiba_0.8,KNeighborsClassifier,0.99444
BME,dd_dtw_0.4,LinearSVC,0.98889
BME,dd_dtw_0.6,LinearSVC,0.99444
BME,dd_dtw_0.8,LinearSVC,0.99444
BME,dd_fdtw_0.4,LinearSVC,0.99444
BME,dd_fdtw_0.6,LinearSVC,0.99444
BME,dd_fdtw_0.8,LinearSVC,1
BME,dd_itakura_0.4,LinearSVC,0.99444
BME,dd_itakura_0.6,LinearSVC,0.99444
BME,dd_itakura_0.8,LinearSVC,0.99444
BME,dd_sakoe_chiba_0.4,LinearSVC,0.91667
BME,dd_sakoe_chiba_0.6,LinearSVC,1
BME,dd_sakoe_chiba_0.8,LinearSVC,0.93333
BME,dd_dtw_0.4,KNeighborsClassifier,0.93889
BME,dd_dtw_0.6,KNeighborsClassifier,0.96111
BME,dd_dtw_0.8,KNeighborsClassifier,0.98333
BME,dd_fdtw_0.4,KNeighborsClassifier,0.99444
BME,dd_fdtw_0.6,KNeighborsClassifier,0.99444
BME,dd_fdtw_0.8,KNeighborsClassifier,1
BME,dd_itakura_0.4,KNeighborsClassifier,0.93889
BME,dd_itakura_0.6,KNeighborsClassifier,0.97222
BME,dd_itakura_0.8,KNeighborsClassifier,0.98333
BME,dd_sakoe_chiba_0.4,KNeighborsClassifier,0.99444
BME,dd_sakoe_chiba_0.6,KNeighborsClassifier,0.99444
BME,dd_sakoe_chiba_0.8,KNeighborsClassifier,1
Trace,dd_dtw_0.4,LinearSVC,1
Trace,dd_dtw_0.6,LinearSVC,1
Trace,dd_dtw_0.8,LinearSVC,0.96
Trace,dd_fdtw_0.4,LinearSVC,1
Trace,dd_fdtw_0.6,LinearSVC,1
Trace,dd_fdtw_0.8,LinearSVC,1
Trace,dd_itakura_0.4,LinearSVC,1
Trace,dd_itakura_0.6,LinearSVC,1
Trace,dd_itakura_0.8,LinearSVC,0.895
Trace,dd_sakoe_chiba_0.4,LinearSVC,0.98
Trace,dd_sakoe_chiba_0.6,LinearSVC,1
Trace,dd_sakoe_chiba_0.8,LinearSVC,0.995
Trace,dd_dtw_0.4,KNeighborsClassifier,1
Trace,dd_dtw_0.6,KNeighborsClassifier,1
Trace,dd_dtw_0.8,KNeighborsClassifier,1
Trace,dd_fdtw_0.4,KNeighborsClassifier,0.995
Trace,dd_fdtw_0.6,KNeighborsClassifier,0.995
Trace,dd_fdtw_0.8,KNeighborsClassifier,0.995
Trace,dd_itakura_0.4,KNeighborsClassifier,1
Trace,dd_itakura_0.6,KNeighborsClassifier,1
Trace,dd_itakura_0.8,KNeighborsClassifier,1
Trace,dd_sakoe_chiba_0.4,KNeighborsClassifier,1
Trace,dd_sakoe_chiba_0.6,KNeighborsClassifier,1
Trace,dd_sakoe_chiba_0.8,KNeighborsClassifier,1
ShapeletSim,dd_dtw_0.4,LinearSVC,0.9
ShapeletSim,dd_dtw_0.6,LinearSVC,0.86
ShapeletSim,dd_dtw_0.8,LinearSVC,0.85
ShapeletSim,dd_fdtw_0.4,LinearSVC,0.805
ShapeletSim,dd_fdtw_0.6,LinearSVC,0.76
ShapeletSim,dd_fdtw_0.8,LinearSVC,0.725
ShapeletSim,dd_itakura_0.4,LinearSVC,0.91
ShapeletSim,dd_itakura_0.6,LinearSVC,0.89
ShapeletSim,dd_itakura_0.8,LinearSVC,0.865
ShapeletSim,dd_sakoe_chiba_0.4,LinearSVC,0.85
ShapeletSim,dd_sakoe_chiba_0.6,LinearSVC,0.835
ShapeletSim,dd_sakoe_chiba_0.8,LinearSVC,0.795
ShapeletSim,dd_dtw_0.4,KNeighborsClassifier,0.605
ShapeletSim,dd_dtw_0.6,KNeighborsClassifier,0.605
ShapeletSim,dd_dtw_0.8,KNeighborsClassifier,0.59
ShapeletSim,dd_fdtw_0.4,KNeighborsClassifier,0.815
